"WD11-177/10";"A";"Unionsrechtliche Regelungen für Nanotechnologien - Eine Bestandsaufnahme"
"WD11-177/12";"A";"Europäische Bankenaufsicht - Rechtsgrundlage und Trennung von Geldpolitik und Aufsicht"
"WD11-178/10";"A";"Zum Bestehen einer Kompetenz-Kompetenz auf Ebene der Europäischen Union und zur Frage der Einschränkung der Souveränität der Mitgliedstaaten"
"WD11-178/11";"A";"Möglichkeiten des freiwilligen Ausscheidens bzw. des Ausschlusses eines Mitgliedstaats aus der dritten Stufe der Wirtschafts- und Währungsunion"
"WD11-178/12";"A";"Zur Vereinbarkeit des Vorschlags der Kommission zur Neufassung der Tabakproduktrichtlinie mit dem Subsidiaritätsprinzip"
"WD11-179/08";"A";"Europäische Vorgaben und ihre mögliche Wirkung auf die Kinder- und Jugendhilfe"
"WD11-182/10";"A";"Schadensersatzansprüche deutscher Fischer gegen die Niederlande- Urteil des Europäischen Gerichtshofs vom 15. Oktober 2009, C-232/08"
"WD11-182/11";"A";"Zur Vereinbarkeit der Einrichtung einer Visa-Warndatei mit Europäischem Recht"
"WD11-183/06";"A";"Erschließungskosten für Industrieansiedlung und das EG-Beihilfenrecht"
"WD11-183/08";"AI";"Der Europäische Rechnungshof- Das finanzielle Gewissen der Union"
"WD11-183/10";"A";"Beihilfen für den Steinkohlebergbau im Recht der Europäischen Union - Vorschlag der Europäischen Kommission für eine Ratsverordnung über Stilllegungsbeihilfen für nicht wettbewerbsfähige Kohlebergwerke"
"WD11-183/11";"A";"Zur Vereinbarkeit der Einrichtung einer Visa-Warndatei mit Europäischem Recht"
"WD11-184/10";"A";"Einführung einer Verpflichtung zum Einbau von Geschwindigkeitsbegrenzern in KFZ und allgemeinen Geschwindigkeitsbegrenzungen auf Ebene der Europäischen Union - Rechtssetzungskompetenzen der Europäischen Union im Bereich Straßenverkehr"
"WD11-185/07";"A";"Parlamentarische Begleitung von EU-Regierungskonferenzen (Überarbeitung der 109/07 für das Dossier EU-Verfassung)"
"WD11-185/11";"A";"Der Europäische Stabilitätsmechanismus-Entstehungsprozess"
"WD11-186/08";"AI";"Fortschrittsbericht 2008 Bulgarien Rumänien"
"WD11-186/09";"A";"Verträge von Maastricht und Lissabon: Auswirkungen auf die nationale Souveränität der Mitgliedstaaten der Europäischen Union - ausgewählte Beispiele"
"WD11-186/10";"A";"Die Entstehung des (obligatorischen) EU-Bio-Siegels"
"WD11-187/08";"A";"Zur Verwaltung von Gemeinschaftsmitteln in Bulgarien"
"WD11-188/11";"A";"Zur rechtlichen Zulässigkeit des Austritts von Mitgliedstaaten aus der dritten Stufe Wirtschafts- und Währungsunion"
"WD11-190/11";"A";"Vorgaben und Umsetzungsstand der Anpassungsprogramme für Rumänien, Lettland und Ungarn im Rahmen des gegenseitigen Beistands nach Artikel143 des Vertrags über die Arbeitsweise der Europäischen Union unter besonderer Berücksichtigung von Strukturreformen"
"WD11-191/11";"A";"Änderung des Vertrags von Lissabon im Zuge der Euro- Schuldenkrise - Vertragsänderungsverfahren, Konvent, Änderungen durch völkerrechtlichen Vertrag, verfassungsrechtliche Grenzen"
"WD11-192/11";"A";"Auswirkungen der Einführung des Euro in Montenegro auf die Beitrittsverhandlungen mit der Europäischen Union und die Erfüllung der Konvergenzkriterien"
"WD11-194/06";"A";"Umsetzung von EG-Antidiskriminierungsrichtlinien und Art. 228 EG-Vertrag"
"WD11-194/10";"A";"Vereinbarkeit der Atomgesetznovellen mit Europarecht - Bestehen einer Meldepflicht gegenüber der EU-Kommission"
"WD11-195/08";"A";"Rechtsfragen zum Kommissionsvorschlag einer neuen Antidiskriminierungsrichtlinie"
"WD11-196/07";"A";"Äußerungen des Rates der Europäischen Union und die Einflussmöglichkeiten des Deutschen Bundestages"
"WD11-197/06";"AI";"Das sog. zweite Vertragsverletzungsverfahren gemäß Art. 228 EGV und die Maßstäbe der Kommission zur Ermittlung von Zwangsgeld und Pauschalbetrag"
"WD11-197/08";"A";"Zur Richtlinie 2001/20/EG und § 40 AMG"
"WD11-197/11";"A";"Empfehlungen des Rates an die Mitgliedstaaten der Europäischen Union zum Abbau bestehender Defizite und Voraussetzungen für den Zugang zu Finanzhilfen"
"WD11-198/10";"A";"Vorschläge zur Weiterentwicklung der Wirtschafts- und Währungsunion und zur Schaffung einer europäischen Wirtschaftsregierung"
"WD11-200/11";"A";"Tariftreue im europäischen Vergaberecht im Lichte der sozialen Grundrechte der Charta der Grundrechte der Europäischen Union"
"WD11-201/11";"A";"Investitionsabkommen und Europarecht"
"WD11-202/11";"A";"Der Ankauf von Staatsanleihen durch die EZB"
"WD11-203/06";"AI";"Geänderter Richtlinienvorschlag: Strafrechtliche Maßnahmen zur Durchsetzung der Rechte des geistigen Eigentums"
"WD11-203/11";"A";"Stimmabgabe des deutschen Vertreters im Direktorium der EFSF entgegen einem Beschluss des Deutschen Bundestages"
"WD11-205/06";"A";"Die Lissabon-Strategie"
"WD11-205/08";"A";"Umsetzung der Reformen des Vertrags von Lissabon.m Rahmen des Vertrags von Nizza"
"WD11-205/11";"A";"Zur Vereinbarkeit des Vorschlags der Verordnung über die Sicherheit von Offshore-Aktivitäten zur Prospektion, Exploration und Förderung von Erdöl und Erdgas mit dem Subsidiaritätsprinzip"
"WD11-206/10";"A";"Inhaltliche Vertragsänderungen durch die Beitrittsverträge"
"WD11-207/06";"AI";"Schlussanträge des Generalanwalts Leger zur Klage Deutschlands gegen die Richtlinie 2003/33/EG - Tabakwerberichtlinie"
"WD11-207/11";"A";"Voraussetzungen für die Einbeziehung von Organen/Einrichtungen der Europäischen Union in die Arbeit einer auf Grundlage eines völkerrechtlichen Vertrages zu gründenden Fiskalunion"
"WD11-208/10";"A";"Die Reform des Stabilitäts- und Wachstumspaktes im Jahr 2005 und ihre Folgen"
"WD11-208/11";"A";"Zur Vereinbarkeit eines Exportverbotes von Rüstungsgütern und Atomtechnologie mit dem Recht der Europäischen Union"
"WD11-209/06";"AI";"Europäische Agentur für Grundrechte"
"WD11-209/08";"A";"Zur Durchsetzung des Kartellverbots nach Artikel 81 EG-Vertrag"
"WD11-209/11";"A";"Umstände der Aufnahme Griechenlands in die dritte Stufe der Wirtschafts- und Währungsunion"
"WD11-210/08";"A";"Die Rechtsprechung des EuGH zur Kompetenzverteilung zwischen EG und Mitgliedstaaten"
"WD11-210/11";"A";"Europarechtliche Bewertung eines Umschlagsverbots von Kernbrennstoffen und von Atommüll in deutschen Häfen"
"WD11-211/08";"A";"Das Weimarer Dreieck- Kann es zukunftsorientiert weiter kooperieren?"
"WD11-211/11";"A";"Erhebung von Gewerbesteuern und Trassenentgelte"
"WD11-212/11";"A";"Mechanismen in der Europäischen Union zur wirtschaftspolitischen Steuerung und multilateralen Haushaltsüberwachung"
"WD11-215/10";"A";"Berücksichtigung von makroökonomischen Ungleichgewichten in der Wirtschafts- und Währungspolitik der Europäischen Union - Erforderlichkeit einer Änderung der vertraglichen Grundlagen"
"WD11-215/11";"A";"Der Entwurf für eine Verordnung über Leitlinien der Union für den Aufbau des transeuropäischen Verkehrsnetzes - Subsidiarität und Verhältnismäßigkeit"
"WD11-216/10";"A";"Vorschlag für eine Verordnung zur Änderung der Richtlinie 2011/18/EG betreffend die den Mitgliedstaaten eingeräumte Möglichkeit, den Anbau von GVO auf ihrem Hoheitsgebiet beschränken oder zu untersagen - Vereinbarkeit mit den Binnenmarktvorschriften der Europäischen  Union und den WTO-Vorschriften"
"WD11-217/11";"A";"Entwurf eines Vertrags über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion - Rechtsnatur, Konfliktstellen mit dem Verfassungsrecht Unionsrecht und deutschem"
"WD11-219/06";"A";"New-Governance-Instrumente in der Europäischen Energiepolitik"
"WD11-219/10";"A";"Finanzdienstleistungen im europäischen Bereich"
"WD11-220/08";"AI";"Verfassungsreform in Frankreich: Eine Rolle für das Parlament?"
"WD11-220/10";"A";"Reformansätze für das Eigenmittelsystem der Europäischen Union"
"WD11-222/10";"A";"Der Richtlinienentwurf KOM(2010) 368 endg. und das Subsidiaritätsprinzip"
"WD11-223/10";"A";"Vereinbarkeit der Einlagensicherungsrichtlinie mit dem Subsidiaritätsprinzip"
"WD11-224/10";"A";"Der Begriff der Integrations- oder Aufnahmefähigkeit in der Erweiterungsstrategie der EU"
"WD11-226/10";"A";"Pauschalbesteuerung von Bahnunternehmen in Frankreich - Vereinbarkeit mit dem Recht der Europäischen Union"
"WD11-227/08";"AI";"Polen vier Jahre nach dem EU-Beitritt (2) - Wirtschaftliche Auswirkungen der Mitgliedschaft"
"WD11-227/10";"A";"Die Umsetzung der Richtlinie 2006/32/EG über Endenergieeffizienz und Energiedienstleistungen und zur Aufhebung der Richtlinie 93/76/EWG durch den Entwurf eines Gesetzes zur Umsetzung der Richtlinie des Europäischen Parlaments und des Rates über Endenergieeffizienz und Endenergiedienstleistungen"
"WD11-229/06";"A";"Motive für die Verankerung der Grundfreiheiten im Vertrag über die Gründung der Europäischen Gemeinschaft und die Entwicklung der Grundfreiheiten"
"WD11-229/08";"A";"Entwurf des polnischen Gesetzes über die Wiedergutmachung für die Verstaatlichung von Immobilien und das Gemeinschaftsrecht"
"WD11-233/06";"A";"Dienstleistungen von allgemeinem wirtschaftlichen Interesse und das Europäische Beihilfe- und Vergaberecht - Übersicht der wichtigsten Probleme"
"WD11-234/10";"A";"Der Entwurf eines Gemeinsamen Referenzrahmens für das Europäische Zivilrecht (Draft Common Frame of Reference)"
"WD11-235/08";"AI";"Das Terrorlisten-Urteil des EuGH"
"WD11-236/08";"AI";"Das EG-Beihilferecht und die Maßnahmen zur Unterstützung des Finanzsektors bei der Bewältigung der Krise an den Finanzmärkten"
"WD11-241/07";"A";"Der EU-Reformvertrag und die nationalen Parlamente"
"WD11-241/10";"A";"Der Begriff ""Europäischer Mehrwert"" und der deutsche EU-Beitragsrabatt - Zur Reform des Haushalts der Europäischen Union"
"WD11-243/10";"A";"Vergleich der Vorschläge zur Verstärkung der wirtschaftspolitischen Steuerung in der Europäischen Union und schematische Darstellung des Verfahrens der multilateralen Überwachung der Haushalts- und Wirtschaftspolitik und des Verfahrens bei einem übermäßigen Defizit"
"WD11-244/06";"AI";"Grünbuch Europäische Transparenzinitiative"
"WD11-244/10";"A";"Die Reform des Stabilitätspaktes: die Einführung einer umgekehrten Mehrheitsentscheidung bei Ratsbeschlüssen der Eurogruppe - Europäisches Primärrecht und deutsches Verfassungsrecht"
"WD11-245/06";"A";"Das Abgeordnetenstatut des Europäischen Parlaments - Sachstand und Klagemöglichkeiten auf europäischer Ebene"
"WD11-245/10";"A";"Die Zulässigkeit des Erlasses einzelstaatlicher Maßnahmen vor dem Hintergrund der Harmonisierung des Rechts innerhalb der Europäischen Union Gesundheitsschutz unter besonderer Beachtung des Rechtsguts"
"WD11-247/10";"A";"Mitwirkungsmöglichkeiten des Deutschen Bundestages am Gesetzgebungsprozess der EU - Die Revision der Tabakproduktrichtlinie"
"WD11-252/10";"A";"Die EU-Afrika-Partnerschaft - Projekte, Aktionspläne und anstehende Entscheidungen"
"WD11-253/10";"A";"Vorschläge der Europäischen Kommission zur Änderung der EURODAC-Verordnung und zur Einführung einer Agentur für das Betriebsmanagement der Systeme SIS lI, VIS und EURODAC - Vereinbarkeit mit dem Subsidiaritätsprinzip"
"WD11-254/06";"A";"Zur (Fort-)Entwicklung und zum Verständnis des Subsidiaritätsprinzips im Europarecht"
"WD11-254/07";"A";"Die EG-Richtlinie 2006/24 und ihre Umsetzung"
"WD11-254/10";"A";"Beteiligungsmöglichkeiten des Europäischen Parlaments und des Deutschen Bundestages an der Gemeinsamen Außen- und Sicherheitspolitik der Europäischen Union"
"WD11-255/08";"A";"Zur gemeinschaftsrechtlichen Zulässigkeit von Regelungen zu gentechnikfreien Regionen"
"WD11-257/07";"AI";"Der EU-Reformvertrag"
"WD11-259/10";"A";"Der Europarechtliche Rahmen für die polizeiliche Zusammenarbeit zwischen den Mitgliedstaaten der Europäischen Union"
"WD11-261/10";"A";"Die Revision der Tabakproduktrichtlinie - Kompetenzgrundlage - Vereinbarkeit mit dem Grundgesetz und europäischen Grundrechten"
"WD11-262/08";"A";"Die Mitwirkungsrechte nationaler Parlamente der EU-Mitgliedstaaten am Beispiel Frankreich, Vereinigtes Königreich, Dänemark und Estland"
"WD11-263/07";"A";"Welche rechtlichen Folgen hat es, wenn der Wettbewerb nicht als Zielbestimmung im künftigen Vertrag über die Europäische Union aufgeführt wird?"
"WD11-263/08";"A";"Maßnahmen bei der Verletzung von Regelungen aus Assoziierungsabkommen zwischen der EU/EG und einem Drittstaat"
"WD11-264/10";"A";"Handlungsmöglichkeiten des deutschen Gesetzgebers bei Ablehnung eines nationalen Verordnungsentwurfs durch die Kommission - Der Entwurf einer Verordnung über die Kennzeichnung von Getränkeverpackungen"
"WD11-265/10";"A";"Dossier: Bilaterale Finanzhilfen für Griechenland, Europäischer Finanzstabilisierungsmechanismus,Garantien für Irland,Staateninsolvenz, Austritt aus der dritten Stufe der Wirtschafts- und Währungsunion, permanenter Krisenbewältigungsmechanismus Aus europarechtlicher und europapolitischer Sicht"
"WD11-266/10";"A";"Verfahrensrechtliche Fragen zum Abschluss von Handelsabkommen der Europäischen Union und Drittstaaten sowie zum Abschluss von ""gemischten Abkommen"""
"WD11-268/10";"A";"Möglichkeit eines Austritts aus der Europäischen Atomgemeinschaft"
"WD11-269/07";"A";"Die Kompetenz der Europäischen Gemeinschaft zur Einführung eines Statuts der EPG"
"WD11-269/10";"A";"Die Mitwirkungsrechte des Deutschen Bundestages nach dem Vertrag von Lissabon"
"WD11-270/06";"AI";"GASP, ESVP und ihre Instrumente - Ein Überblick"
"WD11-275/10";"A";"Der Vorschlag der Kommission zur Einführung einer umgekehrten Mehrheitsentscheidung bei Ratsbeschlüssen der Eurogruppe"
"WD11-276/07";"AI";"Das Legislativ- und Arbeitsprogramm der Kommission für 2008"
"WD11-279/10";"A";"Vereinbarkeit des Anti-Counterfeiting Trade Agreement (ACTA) mit europäischem Recht"
"WD11-284/06";"AI";"Schutzklauseln und Übergangsfristen im Vertrag über den EU- Beitritt von Bulgarien und Rumänien"
"WD11-289/06";"AI";"Der Zypernkonflikt und seine Auswirkungen auf die EU-Beitrittsverhandlungen mit der Türkei"
"WD11-290/06";"A";"Die Transparenzinitiative der Kommission unter datenschutzrechtlichen Gesichtspunkten"
"WD11-322/06";"AI";"Aktuelle Entwicklung beim Verordnungsentwurf ""Geringfügige Forderungen"""
"WD11-322/07";"A";"Zusammenschlüsse von Städten und Gemeinden im Rahmen einer gemeinnützig tätigen Organisation nach dem Europarecht"
"WD11-335/07";"AI";"Vom ""Rat der Weisen"" zur Reflexionsgruppe"
"WD11-339/06";"AI";"Europa 2007"
"WD11-341/06";"AI";"Das Komitologie-Verfahren"
"WD11-344/06";"AI";"Tot oder lebendig? Zur aktuellen Debatte über den EU-Verfassungsvertrag"
"WD11-345/06";"AI";"Europäische Nachbarschaftspolitik (ENP)"
"WD11-350/06";"A";"Die Gründung der EWG und der Kalte Krieg"
"WD11-357/06";"AI";"Die EU-Russlandpolitik"
"WD11-364/06";"AI";"Kommissionsmitteilung zur Erweiterungsstrategie"
"WD11-367/06";"AI";"EU und Globalisierung"
"WD2-001/07";"A";"Der Monitoring-Ausschuss der Parlamentarischen Versammlung des Europarates"
"WD2-003/06";"A";"Gründe für den Aufstieg von Entwicklungsländern in die Gruppe der Schwellenländer"
"WD2-003/07";"A";"Das israelische Staatsverständnis und die arabische Bevölkerung Israels"
"WD2-004/06";"A";"Zur Arbeit des Volksbundes deutsche Kriegsgräberfürsorge (VdK)"
"WD2-004/11";"AI";"Positionen zum Tornado-Einsatz im Rahmen von ISAF"
"WD2-005/07";"A";"Abgrenzung Internationale Organisationen und Nichtregierungsorganisationen"
"WD2-006/08";"A";"Die Menschenrechtslage in Kuba und die Haltung der internationalen Gemeinschaft"
"WD2-007/08";"AI";"Iran. Teherans hegemoniale und nukleare Interessen und die Haltung der internationalen Gemeinschaft"
"WD2-007/09";"AI";"Zu den außen- und sicherheitspolitischen Positionen des neuen Präsidenten der USA"
"WD2-008/09";"AI";"Das Monitoring-Verfahren der Parlamentarischen Versammlung des Europarates"
"WD2-009/09";"A";"Die NATO als System kollektiver Sicherheit? Grundlagen und Positionen zu ihrer Weiterentwicklung"
"WD2-010/07";"A";"Ausgewählte Instrumente zur Implementation von Sozialstandards auf internationaler Ebene"
"WD2-011/06";"AI";"Die Reform der Vereinten Nationen im Bereich Menschenrechte"
"WD2-011/07";"A";"Die deutsch-portugiesischen Beziehungen unter Berücksichtigung des gemeinsamen Programms der deutschen, portugiesischen und slowenischen EU-Ratspräsidentschaften"
"WD2-013/06";"A";"Rechtliche Grundlagen für Überflugrechte"
"WD2-014/07";"A";"Völkerrechtliche und verfassungsrechtliche Fragen zum ISAF-Einsatz in Afghanistan"
"WD2-014/10";"A";"Zur Vereinbarkeit von Verboten des Minarettbaus sowie des religiös motivierten Tragens von Kopftüchern und Burkas mit internationalen Menschenrechten"
"WD2-016/06";"A";"Clean Development Mechanism als Instrument der Entwicklungspolitik"
"WD2-016/07";"A";"Voraussetzungen einer Verfolgung von Straftaten in Deutschland stationierter Angehöriger der OS-amerikanischen Streitkräfte"
"WD2-016/10";"AI";"Zum Einsatz ziviler Hilfskräfte in Afghanistan"
"WD2-017/08";"A";"Wasser und Frieden. Zur Rolle der Ressource Wasser in bestehenden Konflikten."
"WD2-017/12";"A";"25. NATO-Gipfel in Chicago"
"WD2-018/06";"A";"Aspekte des Völkerrechts im Zusammenhang mit dem Umgang mit Gefangenen"
"WD2-018/08";"AI";"Die Menschenrechtslage in Kuba und die Haltung der internationalen Gemeinschaft"
"WD2-019/11";"A";"Visumsliberalisierung als Instrument zur Unterstützung von Demokratisierungsprozessen"
"WD2-020/07";"AI";"GASP, ESVP und ihre Instrumente - Ein Überblick (Aktualisierung)"
"WD2-020/10";"A";"Zum kanadischen Gesetzentwurf Bill C-300 und zur Frage seiner Übertragbarkeit auf die deutsche Auslandsgeschäftsabsicherung"
"WD2-021/06";"A";"Rechtsgrundlagen für Überflugrechte in Deutschland"
"WD2-021/09";"AI";"Rechtsgrundlagen internationaler Polizeimissionen nach Kapitel VII UN-Charta im Völkerrecht und im deutschen Recht "
"WD2-022/07";"A";"Informationen zu dem in den USA eingefrorenen kubanischen Auslandsvermögen"
"WD2-023/06";"A";"Entwicklungszusammenarbeit mit den GUS-Staaten und der Mongolei"
"WD2-024/12";"A";"Aktuelle Stellungnahmen der Fraktionen des Deutschen Bundestages zu laufenden Einsätzen der Bundeswehr im Ausland"
"WD2-028/06";"A";"Die Auseinandersetzung mit modernen Formen der Sklavenarbeit unter besonderer Berücksichtigung der Politik von Brasiliens Präsident Lula da Silva"
"WD2-029/06";"A";"Deutsche Entwicklungszusammenarbeit mit der Mongolei"
"WD2-029/07";"A";"Entstehung und Entwicklung des Genozids in Ruanda 1994 unter besonderer Berücksichtigung der Rolle der internationalen Gemeinschaft vor dem Hintergrund der Nicht-Intervention"
"WD2-029/09";"A";"Zu Rechtsgrundlagen und Fristen bei der Festnahme von Piraten"
"WD2-029/10";"A";"Zur Zulässigkeit zivilen Widerstands gegen militärische Besatzung aus völkerrechtlicher Sicht"
"WD2-030/12";"A";"Individualrechtsschutz gegen Staatsverbrechen im Lichte der IGH- Entscheidung zur Staatenimmunität (Deutschland gegen Italien)"
"WD2-031/06";"AI";"Der Konflikt um das iranische Atomprogramm (Aktualisierung)"
"WD2-031/07";"A";"Die Budgethilfe als ein Finanzierungsinstrument der Entwicklungspolitik"
"WD2-031/09";"A";"Zu den Perspektiven einer Konfliktlösung in der Demokratischen Republik Kongo"
"WD2-031/12";"A";"Aktuelle Aspekte zur Tagesordnung für den NATO-Gipfel in Chicago am 20./21. Mai 2012"
"WD2-032/06";"A";"Zur Verbindlichkeit von Sicherheitsratsresolutionen der Vereinten Nationen"
"WD2-032/09";"A";"Zur Übertragung von Land durch Entwicklungsländer an ausländische Investoren"
"WD2-032/12";"A";"Zu den Auswirkungen von ACTA auf Entwicklungsländer"
"WD2-033/13";"A";"Zum Anspruch des Wehrbeauftragten auf Unterstützungsleistungen durch die Bundeswehr"
"WD2-034/07";"A";"Das Verhältnis von Staat und Religion im Staatsverständnis Israels"
"WD2-035/07";"A";"Die Nationale Sicherheitsstrategie der USA aus den Jahren 2002 und 2006: Teil1 - Das Konzept der ""preemptive self-defense"" im Spiegel des Völkerrechts Teil 2 - Auswirkungen der US-Strategie auf die NATO"
"WD2-035/08";"A";"Zu Auswirkungen der UN-Kinderrechtskonvention auf das deutsche Asyl- und Ausländerrecht"
"WD2-036/06";"A";"Der ASEM (Asia-Europe-Meeting)-Prozess aus deutscher Perspektive"
"WD2-036/11";"A";"Wege zum ""Global Zero"""
"WD2-037/08";"AI";"Zum Status von Tibet: Völkerrechtliche Grundlagen und die Haltung der Bundesregierungen"
"WD2-037/11";"A";"Cyber-Sicherheit und Streitkräfte"
"WD2-038/07";"A";"Der Europäische Gerichtshof für Menschenrechte"
"WD2-039/07";"A";"Erklärungen und Vorbehalte der Bundesrepublik Deutschland zur Kinderrechtskonvention der Vereinten Nationen"
"WD2-039/09";"AI";"Landübertragungen durch Entwicklungsländer an ausländische Investoren"
"WD2-039/11";"A";"Smart Sanctions"
"WD2-040/06";"A";"Menschenrechte und Kriegsrecht"
"WD2-040/07";"A";"Einzelfragen zur Budgethilfe in der Entwicklungspolitik"
"WD2-041/09";"A";"Zum aktuellen Stand der Beziehungen zwischen den USA und Lateinamerika"
"WD2-041/11";"A";"Berechnung der Sitzverteilung im Europäischen Parlament. Gegenüberstellung zweier mathematischer Modelle."
"WD2-041/13";"A";"Zu den völkerrechtlichen Grundlagen und Grenzen kriegsbedingter Reparationen unter besonderer Berücksichtigung des griechisch-deutschen Verhältnisses"
"WD2-042/13";"A";"Zu Streitbeilegungs- und sogenannten Compliance-Verfahren im Rahmen der Espoo- und Aarhus-Konventionen"
"WD2-043/07";"A";"Zum aktuellen Stand des Reformprozesses der Vereinten Nationen 2006-2007"
"WD2-043/10";"AI";"Wehrpflicht für Frauen - Politische und rechtliche Argumente"
"WD2-043/13";"A";"Völkerrechtliche Grundlagen der humanitären Hilfe unter besonderer Berücksichtigung  Syriens"
"WD2-044/09";"A";"Zu bisherigen Erfahrungen im Bereich Mikrofinanzierung in der Entwicklungszusammenarbeit"
"WD2-045/07";"A";"Zum Verhältnis zwischen Armenien und Aserbaidschan: ""Frozen Conflict"" oder Nachbarschaft mit Zukunftsperspektive?"
"WD2-048/08";"A";"Pilotverfahren beim Europäischen Gerichtshof für Menschenrechte"
"WD2-049/06";"A";"Zur vorbeugenden Internierung von Terrorverdächtigen unter Berücksichtigung des Völkerrechts"
"WD2-049/07";"A";"Zum Konzept der präeruptiven Selbstverteidigung. Ausgewählte Stimmen aus der internationalen völkerrechtlichen Literatur"
"WD2-049/09";"AI";"Zu Rechtsgrundlagen und Fristen bei der Festnahme von Piraten"
"WD2-049/13";"A";"Unterstützung des Wehrbeauftragten durch die Bundeswehr, insbesondere bei Ausübung von Amtsbefugnissen im Ausland"
"WD2-050/06";"A";"Einzelfrage zu Auswirkungen von Resolutionen des Sicherheitsrates der Vereinten Nationen"
"WD2-051/06";"A";"Übersicht über die Situation der Menschenrechte in Uganda und im Sudan"
"WD2-052/07";"A";"Rechtliche Fragen zur Nutzung privater Militärfirmen durch die Bundeswehr als ""Sponsored Reserve"""
"WD2-052/09";"A";"Zum völkerrechtlichen Regime für die Fischerei in internationalen Gewässern"
"WD2-054/09";"A";"KfW-Kommunalbank und Direkthilfe an Kommunen. Vereinbarkeit mit der ""Verständigung II"" zwischen der EU-Kommission und der Bundesregierung sowie mit dem Subsidiaritätsprinzip (für WD 5)"
"WD2-055/09";"AI";"Wasser und Frieden. Zur Rolle der Ressource Wasser in überregionalen Konflikten"
"WD2-055/12";"A";"NATO und Energiesicherheit"
"WD2-056/06";"A";"Völkerrechtliche Aspekte sogenannte ""frozen conflicts"" (wie Kosovo, Kaukasus, Transnistrien, Taiwan)"
"WD2-056/07";"A";"Einsätze der Vereinten Nationen"
"WD2-056/09";"A";"Zu ausgewählten völkerrechtlichen Fragen der Pirateriebekämpfung. Zu diesem Auftrag gehört auch der Auftrag WD2-078/09"
"WD2-057/08";"A";"Völkerrechtliche Rahmenbedingungen für Einsätze der Bundeswehr im Ausland"
"WD2-057/11";"A";"Zum völkerrechtlichen Status der Westsahara"
"WD2-061/06";"A";"Einzelfragen zum 7. und 8. Europäischen Entwicklungsfonds (EEF)"
"WD2-062/12";"A";"Verteidigungspolitische Aspekte zum Thema Migration"
"WD2-062/13";"A";"Anforderungen der UN-Leitprinzipien zu Wirtschaft und Menschenrechten an die Rechtsordnung in Deutschland"
"WD2-064/07";"A";"Zu den Bestimmungen des Versailler Vertrages und der Schlussakte des Wiener Kongresses hinsichtlich der Wasserstraße Elbe"
"WD2-065/11";"A";"Militärische Aspekte von Internetsicherheit in Deutschland"
"WD2-067/08";"A";"Zu den Auswirkungen der Resolution 1816 (2008) des UN-Sicherheitsrats auf den völker- und verfassungsrechtlichen Rahmen der Bekämpfung von Piraterie"
"WD2-068/08";"AI";"Zu den Auswirkungen der Resolution 1816 (2008) des UN-Sicherheitsrats auf den völker- und verfassungsrechtlichen Rahmen der Bekämpfung von Piraterie"
"WD2-068/13";"A";"Berufliche Bildung in Entwicklungsländern"
"WD2-069/07";"A";"Informationspflichten nach dem Parlamentsbeteiligungsgesetz"
"WD2-069/11";"AI";"Inhaltliche Schwerpunkte der Beschlüsse des Deutschen Bundestages zur Internationalen Sicherheitsunterstützungstruppe in Afghanistan [ISAF)"
"WD2-072/10";"AI";"Inhaltliche Schwerpunkte der ISAF-Mandate des Sicherheitsrates der Vereinten Nationen seit 2001 und aktueller Stand der Truppensteller"
"WD2-073/06";"A";"Aktueller Planungsstand und rechtliche Rahmenbedingungen des EU-Battlegroup-Konzepts"
"WD2-074/07";"A";"Zum Washingtoner Artenschutzabkommen (CITES)"
"WD2-074/09";"AI";"Zur Haltung Europas, d.er USA und Russlands gegenüber der innenpolitischen Krise im Iran"
"WD2-075/12";"AI";"Zur Haltung europäischer Institutionen gegenüber der strafrechtlichen Verfolgung und Verurteilung von Julia Timoschenko"
"WD2-076/06";"A";"Hilfsmaßnahmen für Kindersoldaten durch öffentliche Institutionen und Nichtregierungsorganisationen in Deutschland"
"WD2-076/11";"A";"Nationale und internationale Maßnahmen zur militärischen Cyber-Sicherheit"
"WD2-077/06";"A";"Internationale Organisationen und die Durchsetzung völkerrechtlicher Verpflichtungen"
"WD2-077/07";"A";"Zum ILO-Übereinkommen Nr. 169 über eingeborene und in Stämmen lebende Völker in unabhängigen Ländern - Teil 1 Anwendbarkeit des Übereinkommens"
"WD2-077/08";"A";"Der Beitrag der OECD zur Gestaltung der Globalisierung"
"WD2-077/10";"AI";"Inhaltliche Schwerpunkte der Beschlüsse des Deutschen Bundestages zu ISAF"
"WD2-079/06";"A";"Souveränitätsrechte Großbritanniens auf Zypern"
"WD2-080/06";"A";"Regelungen und Umsetzung des Atomwaffensperrvertrages"
"WD2-081/09";"A";"Völkerrechtliche Regelungen für die Anbringung von Vorbehalten"
"WD2-085/08";"A";"Völkerrechtliche Pflichten zur Beseitigung von Munitionsaltlasten in der Ausschließlichen Wirtschaftszone"
"WD2-086/06";"A";"Der südamerikanische Wirtschaftsverbund MERCOSUR und seine Zusammenarbeit mit der EU"
"WD2-086/07";"A";"Afrika-Strategien der VR China und der Europäischen Union im Vergleich"
"WD2-087/08";"A";"Zum Rechtsrahmen für die Stationierung ausländischer Truppen in Deutschland"
